Assets,located_image,base_image,top_left_X,top_left_Y,bottom_right_X,top_right_Y,height,width,total_image_height,total_image_width
7110d440d9d424eec0ddb5f114058c06,engagement_instruction.png,_preview.png,50,114,430,177,63,380,500,600
bdc1911c958ee9f1d54097420bc0088d,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
adunit-showtime-dexter-sensory-plus-video-canvas-v4-post-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-facebook-conversational-commerce-3-0-th-unit1-v2-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
bf16a83492d04640042f674af85d2aac,engagement_text.png,_preview.png,179,290,448,345,55,269,500,600
adunit-lionsgate-spiral-new-puzzle-v2-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-lionsgate-spiral-puzzle-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
265680a6c85f2381bb49965579b0fd89,engagement_instruction.png,_preview.png,141,681,599,720,39,458,900,600
02d99db5aa9193b2bfc98ad6998e0ea7,engagement_animation_1.png,_preview.png,444,57,534,165,108,90,500,600
46a614be24dc2639baeb3a4887dfee2f,engagement_instruction.png,_preview.png,50,114,430,177,63,380,500,600
adunit-simba-save-the-flavour-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-western-union-ralphs-scrub-v2-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
29f4c491737ce1cd367ff019e7b2ccb7,engagement_instruction.png,_preview.png,0,0,600,900,900,600,900,600
917250eb5213e41aa11f92282ec0b19a,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-mouser-user-choice-v3-uk-cpe-av-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
40735b62ef7f9da459b39d173ee56ac3,engagement_instruction.png,_preview.png,16,426,411,491,65,395,900,600
d982317438736aac9cb37b3e66a2f555,engagement_instruction.png,_preview.png,230,0,496,31,31,266,500,600
adunit-chanel-j12-singapore-exxon-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
bfeea6509482aeb0aaeed455fadb9c4e,engagement_animation.png,_preview.png,147,194,363,374,180,216,500,600
877843b799b1b074584fc22f9157f447,engagement_instruction.png,_preview.png,67,389,533,524,135,466,900,600
26877a2094850375ec053651dd7aa4ea,engagement_instruction.png,_preview.png,55,673,590,706,33,535,900,600
05dff647236dcc065f51eea259e8a120,engagement_animation_2.png,_preview.png,76,549,224,697,148,148,900,600
adunit-christian-dior-popup-store-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-yamaha-sensory-plus-video-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-lionsgate-spiral-new-puzzle-v3-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
9e2b17d1c9addd70a9da0c72dfec0e3c,engagement_instruction.png,_preview.png,50,114,430,177,63,380,500,600
adunit-mouser-user-choice-v3-uk-cpe-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-volks-wagen-2021-new-polo-v1-v3-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
ddc12737f9718263bfb0f54843da0478,engagement_animation.png,_preview.png,288,376,329,416,40,41,900,600
2a355ca0d306921e195591e5b2374b6a,engagement_instruction.png,_preview.png,15,332,585,500,168,570,500,600
adunit-femsa-coca-cola-christmas-village-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-chevy-tap-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-chevy-panoramic-hotspot-explorer-cpe-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
c47fa6c0b4462b654c222e2f4be62b3d,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
adunit-facebook-conversational-commerce-3-0-th-bio1-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
958fb9e4304628629f9848dee96ad338,engagement_instruction.png,_preview.png,54,650,551,746,96,497,900,600
df91c37d7078b8b406deaea243bb3746,engagement_instruction.png,_preview.png,178,750,422,849,99,244,900,600
adunit-city-square-mall-cny-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
f398e921861a533315cd9e1085e2059c,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
adunit-ihop-window4-reeses-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
9d0bbd449e1c907e9f554bb9df1c4a10,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
52054fa91799a747b8ddf3f3118f40e9,engagement_instruction.png,_preview.png,96,378,510,474,96,414,500,600
adunit-lionsgate-spiral-new-2-puzzle-v4-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
dbe499749ecc456991332fc5d847ad2e,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
e334f7ef4caacc9552993029ad56a52b,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
ccce5533b26203d07100376c394951a6,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
8f3f46fa6a0accfd8b4563f2e35aaba5,engagement_instruction.png,_preview.png,43,307,518,455,148,475,900,600
adunit-yamaha-x4-seonsory-plus-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-yamaha-wolverine-user-choice-av-reuse-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
d9211cc52590fe62718030dbc1a9389a,engagement_instruction.png,_preview.png,82,391,520,473,82,438,500,600
a1a3485dee81692a3ea64143aa51e90f,engagement_instruction.png,_preview.png,0,378,600,492,114,600,500,600
adunit-lionsgate-uwomt-user-slider-sensory-video-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
3ec1bd3422d0512c1fa1c06b7277df65,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
adunit-mouser-user-choice-v2-cpe-uk-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
942616462420cb3890d00c65fc644e73,engagement_instruction.png,_preview.png,65,393,251,437,44,186,480,320
f0a8b52312fce8d57f34bc6441dea750,engagement_instruction.png,_preview.png,118,0,492,170,170,374,500,600
adunit-hitmans-wifes-body-guard-user-choice-unit2-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-lionsgate-spiral-new-puzzle-v3-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
59e7b509d984f3a5b13fb8a33e0f6c2d,engagement_instruction.png,_preview.png,9,349,429,405,56,420,500,600
c5d9fdf57215e5dbec5cc42419090749,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
94bc1e8d137186644fa3baa53185a331,engagement_instruction.png,_preview.png,67,389,533,524,135,466,900,600
eb641577b39bf60665e3130ac0d4e301,engagement_instruction.png,_preview.png,0,798,600,893,95,600,900,600
3c5828449ad87b05b5dedf0b4787242a,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
adunit-western-union-ralphs-sensory-eng-auto-eng-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
9a09184e03a21be85b165f66d6d1c121,engagement_instruction.png,_preview.png,86,723,521,819,96,435,900,600
adunit-mouser-user-choice-v3-cpe-us-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
24f58a2b0bfefefd5ccc43bf1f664685,engagement_instruction.png,_preview.png,133,299,471,431,132,338,500,600
75e9bf718c93754ae33314a92db613dd,engagement_animation_2.png,_preview.png,248,619,346,718,99,98,900,600
adunit-showtime-dexter-sensory-plus-video-canvas-v4-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
3bf22f2c7f71986b690dc922cb0bee1f,engagement_instruction.png,_preview.png,238,81,568,143,62,330,900,600
adunit-mouser-user-choice-cpe-av-us-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-zee-punjabi-antakshari-in-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
77cb39bbc869bdf0db280ec15a15280f,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
c48014dd1774f0fc8dddf6c6cdcb337f,engagement_animation_2.png,_preview.png,248,342,339,399,57,91,500,600
cd5de313101387fd9191cb03ef431ec9,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-lexus-geo-video-google-maps-cta-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-mouser-user-choice-cpe-aus-nz-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
28b455751eabbf79d899fc9a4c6f151e,engagement_instruction.png,_preview.png,81,323,464,371,48,383,500,600
adunit-playstation-spring-sale-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-western-union-ralphs-sensory-engagement-v1-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
f520edea9b83c22a1c82412fcaf9f0a3,engagement_instruction.png,_preview.png,17,653,584,885,232,567,900,600
adunit-mouser-user-choice-v3-uk-cpe-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
b58ae8eb1017e252ce37c29226411489,engagement_instruction.png,_preview.png,175,157,423,329,172,248,500,600
fe1cc47f2e46f29607046541f8418275,engagement_instruction.png,_preview.png,50,114,430,177,63,380,500,600
090f9075627a9543f171041a644d8af9,engagement_animation_2.png,_preview.png,456,265,550,359,94,94,500,600
adunit-milk-user-slide-v1-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-mouser-user-choice-flight4-canada-cpe-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
28c3515061ccebd5a08a954a584623e1,engagement_instruction.png,_preview.png,111,373,492,462,89,381,500,600
adunit-lionsgate-moonfall-parallax-cta2-phase-spanish-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
049b5c09f2fc9c009cc3e7bc6e95be90,engagement_animation_1.png,_preview.png,444,57,534,165,108,90,500,600
adunit-lionsgate-moonfall-bio-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-playstation-spring-sale-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
bd312b97d9d646bcd3263809be428f5e,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
68c78af778382e3e80ba98d676dd8527,engagement_instruction.png,_preview.png,50,114,430,177,63,380,500,600
adunit-western-union-ralphs-sensory-eng-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
71d0113ae02ccba7e3fd67f71baf2f2a,engagement_animation.png,_preview.png,53,354,541,372,18,488,900,600
2287637d5dbfb7cc45fb816157a412fa,engagement_animation.jpg,_preview.png,23,648,542,756,108,519,900,600
adunit-j12-singapore-v1-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
b378c281edcaebfbe47a3104fdc2e036,engagement_instruction.png,_preview.png,2,213,408,482,269,406,900,600
09b983781c78607d3e9348f231765ea1,engagement_animation_1.png,_preview.png,0,0,600,900,900,600,900,600
adunit-chevy-tap-and-hold-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-yamaha-rmax2-1000-sports-sensory-plus-video-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-lionsgate-moonfall-parallax-dec-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-j12-singapore-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
f08d8e575fa2c9929dfaf2d1bfa553a2,engagement_animation_2.png,_preview.png,76,0,269,191,191,193,900,600
adunit-lionsgate-uwomt-sensory-plus-tune-2-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
8a1a2fa030200a7087619144f042c2da,engagement_instruction.png,_preview.png,50,114,430,177,63,380,500,600
adunit-western-union-ralphs-sensory-engagement-maps-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
f2aa99ddd5015647abc940e7d6695df2,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
69a95b2cae65b8457594ab519006920c,engagement-layer.jpg,_preview.png,0,0,600,500,500,600,500,600
c004ede9dbeaf07289dff53dfaa0cd9e,engagement_instruction.png,_preview.png,0,163,600,283,120,600,500,600
adunit-yamaha-x2-seonsory-plus-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
2681e9a5eb126e75959f33a477964544,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
9415d4728381f961a8d6bd7c57142ab7,engagement_instruction.png,_preview.png,83,777,518,873,96,435,900,600
79a672060e901ce418230c3959619cca,engagement_instruction.png,_preview.png,66,155,534,243,88,468,900,600
adunit-windows3-2021-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
d48b2247fce73617dab5633187c02360,engagement_instruction.png,_preview.png,38,188,317,316,128,279,900,600
adunit-nestle-maggi-varieties-bouillon-ar-kwt-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
5793a8d614757c76e8fcb904f943e586,engagement_instruction.png,_preview.png,41,757,562,855,98,521,900,600
adunit-facebook-conversational-commerce-3-0-th-unit2-v2-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-van-cleef-and-arpels-frivole-wave-unit2-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-lionsgate-moonfall-parallax-dec-v3-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
02335ed7fbc9fd8ec1505d30a7d385ba,engagement_animation_1.png,_preview.png,444,57,534,165,108,90,500,600
22d151fdc4f270e75bcf3729df08180f,engagement_instruction.png,_preview.png,58,119,542,187,68,484,500,600
8578176a5460d41edddd1440ab46e564,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
2524439faeafa1c2ca1a27cac00a97b1,engagement_instruction.png,_preview.png,120,172,474,278,106,354,500,600
286ce285a3a28445c972ba9d09090937,engagement_instruction.png,_preview.png,162,841,405,864,23,243,900,600
c47a1785032e3bc12dc53dc97034dd33,engagement_instruction.png,_preview.png,55,531,151,563,32,96,900,600
26891312da99dd6e651fd179d1ff0faf,engagement_instruction.png,_preview.png,0,0,600,900,900,600,900,600
6a8e741867d4f893afad015b77b52c39,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
0a22f881b77f00220f2034c21a18b854,engagement_animation_1.png,_preview.png,444,57,534,165,108,90,500,600
b68baf66405783b70a2141860cb15adc,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
adunit-ggpoker-game-user-choice-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
d7c5bf54f39eb745b553d06813cffb23,engagement_instruction.png,_preview.png,2,213,408,482,269,406,900,600
86f213ed98d05c93c09fe2d0ded4dfe6,engagement_instruction.png,_preview.png,352,477,588,587,110,236,900,600
adunit-cartier-panthere-2021-fy22-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
de74397f972d47d2c078b44807974532,engagement_instruction.png,_preview.png,63,435,537,492,57,474,500,600
adunit-heineken-pure-malt-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-mouser-user-choice-cpe-av-us-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-lionsgate-uwomt-user-slider-sensory-video-v1-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
2adefe98452f112060fe28e98f7a2c46,engagement_instruction.png,_preview.png,154,266,486,303,37,332,500,600
adunit-volks-wagen-2021-new-polo-v2-v3-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-gme-sensory-video-add-unmute-button-v2-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-playstation-spring-sale-snsory-plus-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-milk-user-slide-v2-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-western-union-ralphs-auto-engage-v2-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-j-j-e-commerce-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
032ecd4e7d6db78058878d0ac61a82dc,engagement_animation_1.png,_preview.png,305,471,405,601,130,100,900,600
d6c5dcb42c617e8d164dafb4d302ac0a,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
bab02408832fd896644462340d7bf479,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
299eff884b51e6894dbd307f0a2a6554,engagement_animation.png,_preview.png,242,226,315,265,39,73,500,600
adunit-lionsgate-moonfall-parallax-cta2-phase-spanish-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-yamaha-rmax4-1000-le-sensory-plus-video-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
0716aeb4425d2865ea9b1996ef4f90fe,engagement_animation_2.png,_preview.png,225,123,368,262,139,143,500,600
d53d09dbd8f7aad4bfab4acb84aa323a,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
4baa12ddba0c06b618225f8191a6d722,engagement_instruction.png,_preview.png,50,114,430,177,63,380,500,600
adunit-western-union-sensory-unit-swipe-up-tap-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
03231e84227b5038d1ce9c302019da8c,engagement_animation_1.png,_preview.png,262,746,352,854,108,90,900,600
adunit-chevy-600-1200-hotspot-explorer-cpe-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
4b537aac6575e7528140fc388f1349ca,engagement_animation.png,_preview.png,311,280,361,336,56,50,500,600
adunit-mouser-user-choice-v3-aus-nz-cpe-av-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
e300993c699d98ef0d6d574b043b65cc,engagement_animation.png,_preview.png,206,194,280,268,74,74,500,600
adunit-yamaha-x4-seonsory-plus-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-nestle-maggi-varieties-bouillon-ar-ksa-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-hitmans-wifes-body-guard-user-choice-unit3-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
5aa8f1a6f90157b937cac6e73006a2dc,engagement_instruction.png,_preview.png,7,0,335,197,197,328,500,600
4ad96fa279384268e72374aaacb78caf,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
c9ec2d041cd03c489b2ee97c5f7ba400,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
0978cddd7a740a70fa0ac73fb6603aee,engagement_animation_2.png,_preview.png,187,199,307,300,101,120,900,600
3c383647c107f40ba222bcddd47d3d1b,engagement_instruction.png,_preview.png,151,31,544,78,47,393,500,600
adunit-mouser-user-choice-v2-cpe-av-canada-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-facebook-conversational-commerce-3-0-th-unit1-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
7fdd8606604b4ab61563a88384188011,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
adunit-scotch-brite-gamification-thai-v2-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-vodacom-ciot-curve-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
64cfdaacd77f39b88f90210e79800a8b,engagement_instruction.png,_preview.png,50,114,430,177,63,380,500,600
0383071848070b93a8a9f0c82c06e5e4,engagement_animation_1.png,_preview.png,262,746,352,854,108,90,900,600
74e0cd47380d7a41f96f5ca4ba214a8f,engagement_instruction.png,_preview.png,101,61,600,179,118,499,900,600
623735c2b4b2d78c61e08073dbaa352d,engagement_instruction.png,_preview.png,50,114,430,177,63,380,500,600
adunit-yamaha-user-slider-rotate-v2-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
258bf2e1c0ff55be0762ccab1c5b18db,engagement_instruction.png,_preview.png,120,172,474,278,106,354,500,600
55775796ac3c2a0fd0fde4cae6048827,engagement_instruction.png,_preview.png,0,0,600,900,900,600,900,600
255bb50bf3493e1a85c9289c52610e31,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
f1cc75828bb3b7419b0d210e971a7cdf,engagement_animation.png,_preview.png,318,37,343,56,19,25,900,600
b3fd525be390ec4cbebdcbd225362f12,engagement_instruction.png,_preview.png,120,172,474,278,106,354,500,600
adunit-lionsgate-moonfall-parallax-dec-get-tickets-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
c01e7ce76419925187c593ba3ecb9f46,engagement_instruction.png,_preview.png,41,661,565,778,117,524,900,600
adunit-lionsgate-moonfall-parallax-cta5-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
92a1ef3b78f2b21068f8e1da4025e239,engagement_instruction.png,_preview.png,50,114,430,177,63,380,500,600
6de62384e53319712bf7910e4db4e189,engagement_instruction.png,_preview.png,1,520,581,745,225,580,900,600
974199c136ccbd972ae2fd4714e453f5,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
ecc8e6a50a509f8b6a8ac7c3c1a450e7,engagement_instruction.png,_preview.png,50,114,430,177,63,380,500,600
c3ef76ea758ea5442c9540463c5d37f3,engagement_instruction.png,_preview.png,12,152,589,409,257,577,500,600
06262da6542114aaea8a611540a0ee5d,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-livspace-before-after-in-tap-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
8f5834e2093bee23d3b01f8d05265765,engagement_instruction.png,_preview.png,36,763,471,871,108,435,900,600
8a662fbaa5f751bf677c50359f0716c2,engagement_instruction.png,_preview.png,50,114,430,177,63,380,500,600
adunit-mouser-user-choice-v3-aus-cpe-av-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
eabf360c935e08b24f30c61519033f93,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
5bc607274e363f0c1a9379e05075dcfc,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
f88e2c7f24b2bcd83044f2ccfdef79c4,engagement_instruction.png,_preview.png,94,740,505,793,53,411,900,600
adunit-lionsgate-uwomt-user-slider-sensory-video-final-tune3-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-western-union-kroger-scrub-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-lexus-video-carousel-cpe-av-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
fbdd6f2bc08bfb43725cd6b4c52907ea,engagement_instruction.png,_preview.png,50,114,430,177,63,380,500,600
adunit-yamaha-wolverine-user-choice-cpe-reuse-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-runnings-maps-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-chevy-tap-600-1200-final-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
b0228441fb421b8c322d67a6746f5f3e,engagement_instruction.png,_preview.png,50,114,430,177,63,380,500,600
adunit-mouser-user-choice-cpe-aus-nz-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-the-botanist-gin-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-yamaha-rmax2-1000-sports-sensory-plus-video-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-mouser-user-choice-v3-canada-cpe-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
fe116dea417bfe1b97e0b2dcf846c25d,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
03c532904ec03423c5e30463a62401a5,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
cc6c33bd4409ded3155793811af5c72b,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-mouser-user-choice-v3-aus-nz-cpe-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
cafcf13bef3457ebed7e08e02fa49252,engagement_animation.png,_preview.png,374,484,448,558,74,74,900,600
adunit-hitmans-wifes-body-guard-user-choice-unit3-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-lionsgate-uwomt-sensory-plus-tune-4-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
eabca629979238e5e3d65f6f4cd818fb,engagement_instruction.png,_preview.png,50,114,430,177,63,380,500,600
adunit-scotch-brite-scrub-dots-sponge-swipe-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-mouser-user-choice-v3-aus-cpe-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-chevy-user-slider-seat-interior-300-600-cpe-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
b25e2955ba18f9f0f63a3642abdee471,engagement_animation.png,_preview.png,267,444,330,480,36,63,500,600
adunit-hennessy-vsop-refik-anadol-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-scotch-brite-gamification-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
4f23f2bdbb2c99b8d63bba659d22fe79,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
e7b3f462f7d1cc8dcaa9c076eaedd1a8,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
8c0f5a32827b9e60dbd30b77178fe184,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
62dca5e1826d627612856c463e98026f,engagement_instruction.png,_preview.png,17,0,587,184,184,570,500,600
ae98b1f2a6ca87429bb43d29df7c682a,engagement_animation_2.png,_preview.png,367,668,442,739,71,75,900,600
676e0507f9e1ed8fa6880eafcf91547b,engagement_instruction.png,_preview.png,50,114,430,177,63,380,500,600
29df3928b70391dec741b20782beeefc,engagement_animation_2.png,_preview.png,360,436,388,452,16,28,500,600
adunit-mouser-user-choice-flight4-us-cpe-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
d217e3878a25f52d495d0c3eea30211a,engagement_animation.png,_preview.png,379,731,456,776,45,77,900,600
3ba594c8b6a2376bc1013a0d13b83200,engagement_animation_2.png,_preview.png,4,525,532,595,70,528,900,600
06615e719bb053415093a4572a1f1d31,engagement_animation_1.png,_preview.png,232,50,305,159,109,73,900,600
adunit-lionsgate-moonfall-parallax-cta5-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
5b4d2cc82bf11b1fa80b366fdd7a5867,engagement_instruction.png,_preview.png,66,615,532,747,132,466,900,600
adunit-chanel-j12-2022-slider-cta2-en-fs,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
07a8072d594af3c04ef47e8722fc1b38,engagement_animation_1.png,_preview.png,444,57,534,165,108,90,500,600
f722cbe03a320f89c6abdfd3fe796047,engagement_instruction.png,_preview.png,50,114,430,177,63,380,500,600
4332420a9acfddfe6dedfe9b0646afd6,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
adunit-chevy-user-slider-seat-interior-v1-cpe-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-western-union-sensory-unit-swipe-right-v2-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
3c162d32bb9bce8199f44c665b20977d,engagement_instruction.png,_preview.png,121,676,478,848,172,357,900,600
